,non-zero,num-clusters,max,mean,std
880,124,2,16.00681495666504,3.387958707347993,2.6350275839830766
881,132,2,11.865776062011719,4.509080731507503,2.2687331144581324
882,52,2,9.457594871520996,4.215989222893348,2.275723697623438
883,116,1,6.336472988128662,2.9216717317186554,1.3454485594116135
884,76,1,11.543428421020508,5.061911714704413,3.138418637330686
885,72,1,17.47673225402832,4.80951060851415,4.0905946630272885
886,48,1,4.700646877288818,2.738560160001119,1.0285494150115067
887,60,1,13.934959411621094,5.335915430386861,3.7731643372141552
888,16,1,5.353851318359375,3.2887856364250183,1.4342354459246665
889,224,4,10.45226001739502,3.282443003995078,1.5704754873900437
890,24,1,17.377958297729492,6.918172240257263,5.040695259765677
891,124,2,7.484312057495117,2.8992812633514404,1.3639162322858607
892,52,1,10.415955543518066,4.182569467104399,3.096818403844301
893,2624,1,1325.627197265625,30.90351425892696,94.6878124570075
894,16,1,7.704571723937988,5.672445088624954,2.459095183604709
895,96,1,9.039401054382324,3.1944930801788964,1.6737982361285768
896,788,2,49.895816802978516,9.160437076224893,10.465922833201281
897,16,1,7.466104984283447,4.686699450016022,1.928117245568184
898,112,1,73.24089813232422,15.264169199126107,21.047279513276173
899,44,2,7.2914276123046875,3.7329817685213955,2.099943923879441
900,28,1,18.882740020751953,8.238768236977714,5.379737499335636
901,52,1,4.350574970245361,2.6598891570017886,0.766242083046344
902,68,1,36.9090576171875,10.217093643020181,11.431784826758213
903,116,1,7.675395488739014,3.543629058476152,1.7080982984794912
904,36,1,12.000834465026855,3.689725915590922,3.1430620684512465
905,728,1,132.56637573242188,17.607484995008825,24.331219825916403
906,48,2,4.869329929351807,2.9500539203484855,1.2245769159399085
907,180,1,26.492250442504883,6.063911541302999,5.246395638668846
908,580,6,22.538660049438477,5.283017514491903,4.260822399304253
909,24,1,7.858214855194092,4.732460975646973,2.3359721829695825
910,40,1,6.678455352783203,3.8027955293655396,1.793712665206942
911,132,2,20.273754119873047,5.956892382014882,5.030557646093715
912,40,1,17.987228393554688,5.917583906650544,4.707276799313803
913,196,1,8.105435371398926,3.7636922646541984,1.7700764142819079
914,40,1,10.119694709777832,3.7462502002716063,2.4223329998976033
915,76,1,10.597909927368164,4.023173263198451,2.658618537139728
916,436,4,17.31163215637207,4.696145643881701,3.343643468210678
917,240,1,5.659136772155762,2.9872721513112386,1.1959742146399845
918,100,2,6.06520414352417,3.1341848230361937,1.3719679898749957
919,16,1,8.903581619262695,5.143111735582352,3.005937796686103
920,32,1,7.138062477111816,3.6885304152965546,2.0569455017680007
921,44,1,5.122459411621094,2.743117159063166,1.0751510149622363
922,208,3,6.6056437492370605,3.222823984347857,1.487669064857721
923,116,2,24.242277145385742,6.362954398681378,5.453350629932388
924,88,1,5.7872314453125,3.5096744894981384,1.3158361408400978
925,76,1,20.52337074279785,3.8457322748083818,4.134847696618335
926,28,1,16.73005485534668,5.988625066620963,4.836401124613415
927,340,2,60.29598617553711,7.116774317797493,9.329515968445246
928,60,1,13.236063957214355,4.737034153938294,3.4419751305283692
929,40,1,9.464149475097656,4.054759526252747,2.163616695425903
930,232,1,36.957210540771484,6.2959411801963014,6.092474729726452
931,72,1,19.56748390197754,9.592734972635904,5.4110784215520145
932,48,2,4.363944053649902,2.9023717840512595,0.9541876200953965
933,104,4,17.877111434936523,4.864982540790852,3.992873507553324
934,20,1,5.5879130363464355,2.9423680782318113,1.5528734414981786
935,124,1,13.802027702331543,5.712611782935358,3.7100522923971204
936,60,1,6.145186424255371,2.8266427516937256,1.2016759131310424
937,24,1,8.673116683959961,4.971671621004741,2.1952612396893376
938,104,1,21.570255279541016,5.46888346855457,4.946934278645618
939,128,3,4.916653633117676,2.7037209421396255,0.9669268144469256
940,88,2,21.29498863220215,5.471862879666415,4.781676195570956
941,104,2,6.1560211181640625,3.4827810250795803,1.3866120382080027
942,36,1,16.384441375732422,5.699689838621351,5.269509885030944
943,44,2,11.257722854614258,4.905218926343051,3.323642778693601
944,100,1,12.92255973815918,5.065178298950196,3.4853869076276993
945,44,3,15.200345993041992,5.776226715608076,3.944920468446827
946,20,1,5.764731407165527,3.206212949752808,1.8576946374452508
947,236,2,35.920631408691406,6.481496303768481,7.235789931246813
948,64,1,21.14310646057129,8.62644300609827,5.944052886521415
949,28,1,4.640357971191406,2.650715010506766,1.1370609257352746
950,124,1,7.9219889640808105,3.3164989217635124,1.684465553908447
951,412,1,82.77485656738281,9.94197085065749,13.693925748745436
952,80,2,4.438223838806152,2.855025279521942,0.8694084370868489
953,220,6,20.718942642211914,4.79809393232519,3.8275188491885506
954,136,2,15.023028373718262,5.219200260498944,3.5050657572581914
955,140,1,22.12871742248535,5.939459126336234,5.538052710974573
956,256,6,9.536341667175293,3.7871691398322582,2.1049611071533385
957,948,3,56.79738235473633,8.443753774156047,9.55868113776108
958,52,2,9.746901512145996,3.96359632565425,2.7195673568673127
959,132,3,23.055423736572266,7.485961932124513,5.913587898873509
960,148,3,7.535246849060059,3.143229468448742,1.4350550277104668
961,208,2,8.239956855773926,2.9520420156992397,1.4698709427876828
962,32,1,4.081791400909424,2.705591708421707,0.8964227017279544
963,312,2,11.465615272521973,4.156426417521941,2.4873620676830344
964,52,1,17.236194610595703,5.526938108297495,4.094957692190276
965,104,2,15.210943222045898,7.148918170195359,4.648270384832644
966,48,1,6.360110282897949,3.0262277126312256,1.2062667129684863
967,36,1,8.881587982177734,4.959568791919285,2.316540234705697
968,20,1,4.713711261749268,3.254969358444214,0.8549495231788767
969,240,2,19.930559158325195,5.193753415346146,4.228987352271925
970,148,1,8.520934104919434,3.9317601661424377,1.9557761876252513
971,16,1,4.82381010055542,3.0221267640590668,1.1547754811956423
972,40,1,9.769525527954102,3.945235753059387,2.608508126693094
973,32,1,6.09736967086792,3.4381921887397766,1.5692233523187658
974,216,4,22.9700984954834,4.7733818866588456,3.8414173841969133
975,108,2,8.36387825012207,2.9761803724147655,1.5871910185940505
976,32,1,26.248266220092773,7.917615428566933,8.0822879293335
977,12,1,5.7813262939453125,4.386642932891846,0.9894820310173493
978,204,2,9.06753158569336,3.371720914747201,1.8839033971621963
979,84,1,9.753767013549805,4.192471844809396,2.7037119856128067
980,52,2,6.418941020965576,3.307035748775189,1.5956721967722414
981,32,1,4.642263889312744,2.795872688293457,0.8943951121558608
982,108,2,27.511463165283203,6.632821392129968,6.2020996864869495
983,28,1,8.950531005859375,3.9659492458615984,2.3859794671933106
984,36,1,9.058735847473145,3.348525974485609,2.128045661713413
985,36,1,8.709477424621582,4.565143293804592,2.4167825784476085
986,20,1,3.245488166809082,2.4004765272140505,0.8117756054911784
987,24,1,4.367396831512451,2.691470444202423,1.2301342075999606
988,12,1,6.160486698150635,4.852560520172119,0.9255940045048966
989,692,3,51.30000686645508,7.61360281809217,8.458281850515828
990,128,2,5.07203483581543,2.9215279296040535,1.0187956826772278
991,84,2,4.515086650848389,2.5868673835481917,0.9548931553787354
992,132,1,9.345621109008789,4.185587091879412,2.0148976593348884
993,500,1,223.0279998779297,13.350607200622559,29.438995433412625
994,84,2,4.791123867034912,2.9583585602896556,1.1613251823262567
995,24,1,14.646025657653809,7.45864983399709,5.1689034292354625
996,180,2,26.482576370239258,5.887532210350036,5.547425473201301
997,36,1,4.27608585357666,2.732765939500597,0.8649870653974955
998,36,1,11.273200035095215,4.490100728140937,3.1165580053182325
999,76,1,10.731956481933594,4.21602359570955,2.6678572503073057
1000,16,1,6.414515972137451,4.229896366596222,1.6741275346081812
1001,20,1,14.095636367797852,5.608706092834472,4.603012180897246
1002,28,2,6.851966857910156,3.7996662514550343,1.7943341932354147
1003,160,1,19.939132690429688,5.493805453181267,4.522862895754178
1004,28,1,6.975954055786133,3.6125542436327254,1.5103444568427986
1005,120,2,6.6321635246276855,3.2971711277961733,1.2460444453494124
1006,380,1,41.918800354003906,6.23059911100488,6.587420684453926
1007,88,1,17.594995498657227,6.365211627700112,4.3344899838446995
1008,72,3,8.746931076049805,4.145194967587789,2.2967950476626537
1009,124,2,7.303980350494385,3.2924067281907603,1.4011893404868956
1010,348,1,13.524735450744629,4.148000751418629,2.5666858408897157
1011,68,2,12.839385032653809,5.3858811785193055,3.1259650392923195
1012,84,2,7.5653815269470215,3.0558813412984214,1.4810646716309375
1013,268,5,7.412751197814941,3.2192469746319214,1.2804490152253267
1014,20,1,3.993584156036377,2.642129111289978,0.8653833769605354
1015,16,1,10.414216995239258,5.280211240053177,3.403502390205723
1016,392,2,47.195701599121094,7.20266083673555,7.204195759078152
1017,72,2,7.571817874908447,3.101891815662384,1.5944471029819594
1018,148,5,13.43785285949707,4.6569983089292375,3.1130476134647815
1019,48,2,14.181379318237305,4.30736576517423,3.4356545263851124
1020,92,1,8.799174308776855,4.201506920482801,2.6104701961259207
1021,40,1,6.251729965209961,3.718683624267578,1.83755319841377
1022,32,1,10.704277038574219,5.37900073826313,3.823848043095206
1023,272,2,7.612693786621094,3.3228307366371155,1.5185961269755706
1024,468,3,9.523436546325684,3.7657668152426043,1.7488038852896113
1025,36,1,10.899189949035645,4.579410844379002,2.762590086963409
1026,56,1,5.397487640380859,2.5815897498811995,1.040601320043068
1027,16,1,14.285351753234863,9.492715507745743,4.677209411076493
1028,28,1,10.178741455078125,4.217178583145142,3.199846062500756
1029,228,1,13.808049201965332,4.700333135169849,3.101200871035263
1030,228,3,11.375364303588867,4.2496115471187395,2.5599103238797363
1031,32,1,8.370621681213379,3.3559973537921906,2.1234203083930465
1032,76,2,6.138644695281982,3.1431610145066915,1.2427477305985524
1033,40,1,10.086165428161621,4.285842835903168,2.4410414934221367
1034,132,4,14.996805191040039,5.3442934209650215,4.26047558969333
