,non-zero,num-clusters,max,mean,std
125,16,1,4.807740211486816,3.5912704169750214,1.2208954580419853
126,28,1,6.486770153045654,3.4801525558744157,1.6182793370452346
127,684,6,54.929046630859375,14.263880135720235,12.076929411251067
128,20,2,5.209453105926514,3.011557865142822,1.454486155690766
129,20,1,6.083409309387207,3.6122297286987304,1.3780815306964587
130,308,4,9.521610260009766,3.7712496890650167,1.8249308946442573
131,64,1,12.969650268554688,4.4747462421655655,3.0199869849428382
132,776,3,37.91195297241211,7.167210460323648,6.154118370214997
133,92,2,13.302988052368164,3.6350651927616284,2.6468304261004905
134,20,1,5.6728997230529785,3.67104549407959,1.5205300460284359
135,28,1,10.20615005493164,3.604579908507211,2.735921914715625
136,60,2,9.431761741638184,3.5191507577896117,2.0342079621899374
137,720,1,79.63067626953125,11.945615645911959,16.547192214096366
138,76,3,14.43233871459961,4.227724345106828,3.4897465918890522
139,20,1,12.86160659790039,5.111685466766358,4.160133038467301
140,116,1,13.90734577178955,4.257621880235343,2.9219042145931398
141,40,1,14.326797485351562,7.527710378170013,3.6521438088873572
142,64,2,10.647134780883789,4.061369635164738,2.249154302586838
143,36,2,6.501433372497559,3.6543681621551514,1.4425228646690562
144,84,1,26.429529190063477,5.0701008297148205,5.829864611630443
145,20,1,8.26571273803711,4.343624949455261,2.5750587254856914
146,16,1,12.246817588806152,7.443238019943237,3.0792922128856683
147,44,1,8.598608016967773,3.750347603451122,2.1275472497984027
148,148,2,36.527931213378906,10.260950201266521,9.774638291505282
149,16,1,19.36652183532715,7.835784286260605,6.798010677511243
150,28,1,4.844885349273682,3.421002285821097,0.8709098798840206
151,24,1,24.501434326171875,11.08158814907074,7.685457973726222
152,28,1,6.226682662963867,3.266920174871172,1.4507145600769276
153,16,1,7.5488080978393555,4.3953439593315125,2.019138037697241
154,104,2,9.021873474121094,3.512253376153799,1.8995504727378123
155,44,1,12.8579683303833,5.449732888828624,3.2332692742513385
156,28,1,12.395867347717285,4.128390686852591,3.6815162116639915
157,16,1,10.100838661193848,5.326700031757355,3.1394430959169974
158,308,5,25.975915908813477,8.065016303743635,6.4735493575487855
159,120,1,18.922714233398438,5.93945060968399,4.386524203748734
160,12,1,12.307317733764648,7.081813732783,3.8648724722396097
161,20,1,9.503738403320312,3.995665669441223,2.8816867876732175
162,16,1,10.332120895385742,5.141224235296249,3.4557154369756082
163,72,2,10.605928421020508,3.0591871208614774,2.028443877708889
164,16,1,8.83370304107666,5.7099140882492065,1.9755928488616645
165,168,4,17.22942352294922,3.7034468196687245,2.7442501851659697
166,24,1,8.263935089111328,5.1655605634053545,2.2246280129962734
167,20,1,10.400333404541016,6.43511049747467,3.9182752084891757
168,52,2,7.157803058624268,3.71402238882505,1.6427215102907204
169,344,1,18.64134407043457,6.390601360520651,4.387320293470097
170,488,4,22.155057907104492,4.692810156306282,3.6787041160846354
171,24,1,7.363196849822998,3.5298124154408774,2.1240858923875576
172,16,1,7.2117509841918945,4.86862975358963,2.3639121101203857
173,44,1,6.859986305236816,3.034606109965931,1.5350838590088773
174,104,4,10.337136268615723,3.9264025321373572,2.4904194973187512
175,96,1,14.806083679199219,5.2145363837480545,3.3391467202863088
176,16,1,9.488828659057617,4.793175369501114,2.9788791301666557
177,16,1,4.45878267288208,3.552028000354767,0.6401425873942366
178,592,2,79.38967895507812,15.88051579852362,17.52603631792522
179,416,5,14.763222694396973,3.72080420760008,2.1970487481823047
180,120,2,12.41596794128418,4.52773543993632,3.0369398630124307
181,60,2,13.37833309173584,4.289060163497925,3.4661635021874324
182,76,3,10.7261323928833,3.692119786613866,2.178283747706327
183,28,1,9.412450790405273,4.574177912303379,2.3820476786213183
184,24,1,4.162785053253174,2.9395638704299927,1.0986706236355137
185,16,1,11.615943908691406,6.555690109729767,4.310384128062609
186,24,1,13.656829833984375,8.35581382115682,4.04401951113326
187,80,1,8.092781066894531,3.016633516550064,1.6349435934467749
188,24,2,9.870293617248535,5.769757787386577,2.5141258083336777
189,40,1,5.631889820098877,2.6374549746513365,1.1413290079633354
190,176,2,15.394588470458984,4.197583103721792,2.4875070119943077
191,144,2,4.925767421722412,2.7391443616814084,1.0108088201125502
192,352,3,18.162832260131836,4.676495496522296,3.2092801271205036
193,16,1,7.197395324707031,4.666187793016434,2.2864025476006358
194,64,2,9.232409477233887,3.7467306330800056,1.7868334835538882
195,228,2,18.75691032409668,6.607480243632668,4.83626944638783
196,64,1,5.307098865509033,3.164067782461643,1.244442325712095
197,20,1,10.881027221679688,5.390380597114563,3.4476204237237806
198,560,4,21.547033309936523,5.466783957821982,4.587864586793473
199,12,1,5.910623073577881,4.357444842656453,1.3737202252707725
200,16,1,9.285192489624023,4.1877769231796265,3.026295393904094
201,188,2,6.855288505554199,3.1219774687543826,1.3842964638134099
202,172,2,7.534756183624268,3.249446807905685,1.5559466314276174
203,20,1,6.177335262298584,3.1910614490509035,1.5757197323869598
204,24,1,13.784318923950195,5.15823362270991,4.149521978078405
205,12,1,6.87924337387085,4.05753739674886,1.9953826822094691
206,36,1,21.483802795410156,7.125247359275818,5.712148278503101
207,36,1,9.129915237426758,4.9537284639146595,2.6767125407385395
208,100,3,18.608623504638672,5.179773578643799,4.43734999317192
209,16,1,8.203716278076172,5.05590945482254,2.5513722920370228
210,24,1,11.974193572998047,6.157200455665588,3.4266889736782495
211,56,1,10.554632186889648,3.957132646015712,2.0867641470303253
212,28,1,8.589070320129395,3.3131712334496632,2.2915948029595152
213,20,1,7.7110700607299805,5.373379564285278,1.8841613468961707
214,44,1,20.542055130004883,7.2313665043223985,5.748478349093469
215,32,1,13.818784713745117,6.498161494731903,3.6586951220969253
216,100,1,14.310500144958496,5.709776229858399,3.758631363298445
217,76,3,6.308126449584961,3.0885632791017232,1.1922302273242364
218,24,1,5.916103363037109,3.470540185769399,1.594109406160046
219,28,1,3.1800458431243896,2.4217231614249095,0.445451151535885
220,128,2,16.410261154174805,6.674121476709843,4.084853590716424
221,16,1,10.343670845031738,4.61378413438797,3.3568860644061562
222,52,1,14.007477760314941,4.210342297187219,3.6933693725013748
223,24,1,9.432266235351562,4.237674077351888,3.092235961100834
224,1092,7,58.230133056640625,7.2997847978885355,7.056946477319964
225,24,1,14.796013832092285,5.871848225593567,4.511381619152399
226,268,4,11.897756576538086,3.337202011649288,2.1667079698681646
227,20,1,13.576885223388672,6.37230429649353,4.285603904658511
228,20,1,6.629021167755127,3.7175246238708497,1.8379579443761516
229,544,3,49.359893798828125,6.948890750022495,7.1421282884058614
230,524,2,15.412294387817383,4.962961782025927,3.116002924030639
231,24,1,5.042659282684326,2.782194197177887,1.3340787952242903
232,20,1,9.979820251464844,4.112912559509278,2.957772051872585
233,308,1,18.23396110534668,4.52404344855965,2.90816301998404
234,16,1,12.455972671508789,6.003773272037506,3.870076118497464
235,24,1,13.042217254638672,5.502831717332204,3.745117160087703
236,12,1,8.392659187316895,4.780096133550008,2.566845745648855
237,52,1,14.496966361999512,4.618549246054429,4.19433033891329
238,12,1,5.15056037902832,4.28307310740153,0.6173304806316605
239,20,1,12.743265151977539,6.8938339948654175,3.735056530444967
240,148,3,20.459821701049805,5.94477320683969,4.7953999122026
241,28,1,5.147004127502441,2.7141854081835066,1.3363826257060476
242,20,1,9.957635879516602,6.1613281011581424,3.8904000194124357
243,24,1,11.549173355102539,5.042771637439728,3.345279093518461
244,12,1,12.0178861618042,6.416917641957601,3.9747193745933593
245,32,1,10.711247444152832,5.855123907327652,3.2638819116137383
246,20,1,12.434642791748047,6.393467712402344,4.055852345338232
247,28,1,8.872727394104004,3.169129337583269,2.4202113972651276
248,24,1,12.812114715576172,5.293007969856262,3.5609888767847075
249,20,1,10.985969543457031,5.995756959915161,2.9601253062045956
250,20,1,13.433513641357422,7.036349129676819,4.490742075025667
251,40,1,11.93542766571045,5.4363840341567995,3.929548300315983
252,16,1,6.227672576904297,4.15359365940094,1.202484868076643
253,240,4,22.614418029785156,6.280182840426763,4.8743169248699285
254,128,2,9.319366455078125,4.705943331122398,2.18194795448789
255,16,1,8.247303009033203,4.1235581040382385,2.5477264758323654
256,408,8,10.47136116027832,3.935503875508028,2.136478044214848
257,20,1,8.097107887268066,6.58969349861145,2.159014960549013
258,208,1,6.687492847442627,3.027922577582873,1.2728514166598313
259,36,1,20.011905670166016,4.6095545291900635,5.635304161022066
260,16,1,6.78546142578125,4.701183080673218,1.9863779670053423
261,16,1,8.13782787322998,6.066961884498596,2.0613969234447254
262,28,2,5.156088829040527,3.5066657406943187,1.0205987009325321
263,32,1,15.556346893310547,3.946081504225731,4.44847846901966
264,148,2,18.021326065063477,5.017971870061514,3.76926152851131
265,112,2,27.00701332092285,6.30689382978848,5.889848895582538
266,276,5,14.855337142944336,4.2002505340437954,2.9055434064997137
267,20,1,4.448080062866211,3.418735313415527,0.798801637876611
268,280,1,9.962424278259277,4.0534795352390836,2.1342799926048177
269,24,1,5.381828308105469,3.0031333367029824,1.2289995117865649
270,64,1,16.644001007080078,3.9001157954335213,3.525195183759232
271,396,4,14.003280639648438,4.230704509850704,2.6081936016521983
272,48,1,6.603683948516846,3.88052366177241,1.5904117964150142
273,36,1,12.814590454101562,5.717330190870497,3.419870189035458
274,508,7,60.07514572143555,12.340556107168123,11.549257610489082
275,24,1,8.829232215881348,4.1185638308525085,2.756029266346511
276,12,1,4.266266345977783,3.8012520472208657,0.3827393410665019
277,40,2,15.68643856048584,4.6725832462310795,3.9820098033929714
278,48,1,17.652774810791016,6.023820022741954,4.871539371185209
279,20,1,12.102282524108887,4.396550250053406,3.9755478389921985
280,340,1,18.172067642211914,6.929165986004998,3.9989723239799915
281,348,1,15.55270004272461,5.172788743315072,3.182512149361466
282,20,1,7.499783992767334,3.5656688928604128,2.036216315599691
283,44,1,12.407049179077148,5.870644081722606,3.7554849271293835
284,716,1,39.96830749511719,6.901733802683527,6.71849901324236
285,24,1,13.374917030334473,5.181115726629893,3.838725119700228
286,16,1,9.794635772705078,5.019192814826965,3.0375482905818307
287,32,2,6.306565284729004,3.3669769018888474,1.4177658160833535
288,56,3,8.355528831481934,4.053808059011187,2.0152744580904587
289,16,1,9.617308616638184,6.923450708389282,2.8847792614275583
290,16,1,11.338750839233398,5.787581205368042,3.2687035710192225
291,96,2,9.037287712097168,3.331840073068937,1.9896137148751627
292,180,1,11.649956703186035,4.248573833041721,2.80200042733995
293,44,1,5.116010665893555,3.191166812723333,1.3406957162932027
294,24,1,5.343155860900879,2.8063329458236694,1.2104774209263551
295,40,1,7.580626010894775,3.395147216320038,1.8975186361720022
296,16,1,7.557775974273682,4.4567534029483795,2.30421719439422
297,372,6,21.753517150878906,4.9131785297906525,3.608147399883687
298,920,4,58.435791015625,8.629372954886893,9.34359569717703
299,52,1,8.707497596740723,4.372067799934974,2.6019813017885696
300,12,1,5.176642417907715,4.687135219573975,0.4189165478494369
301,36,1,16.05078887939453,6.2022890249888105,5.161417940282854
302,24,1,15.421456336975098,6.312668840090434,4.689262536126391
303,32,1,3.968698263168335,2.581714853644371,0.8146847297615017
304,20,1,4.087397575378418,2.8071280479431153,0.7558161444109849
305,28,1,15.452391624450684,6.696795514651707,5.995707904579194
306,20,1,9.648994445800781,5.7066733837127686,2.6939722953914282
307,16,1,4.204207420349121,3.034727156162262,0.8700321999487363
308,16,1,5.027098655700684,3.637615978717804,1.4195710594413629
309,48,2,10.2474365234375,3.9362786412239075,2.4568250148804633
310,20,2,15.060736656188965,7.423313283920288,4.530989822103319
311,24,1,8.338542938232422,3.9406372706095376,2.215333717642979
312,52,1,7.933393478393555,3.2244180807700524,1.800180453211159
313,100,1,7.5251593589782715,2.909498219490051,1.7158855421165793
314,16,1,6.29442024230957,4.321997165679932,1.9590975917694557
315,124,3,18.644975662231445,7.047827670651097,5.212860065992661
316,40,1,4.1708269119262695,2.624212896823883,1.0087672588640146
317,52,2,6.960503578186035,3.893263477545518,1.455335725620199
318,36,1,18.065759658813477,5.320957210328844,4.984576673393859
319,20,1,6.538895606994629,3.7136903047561645,2.130822028514136
320,28,1,9.995519638061523,5.071533492633274,2.80973942112967
321,44,2,14.42823600769043,7.058225371620872,4.453925514590744
322,1528,3,111.08430480957031,10.950272346042214,15.326305256263835
323,44,1,15.029742240905762,5.8342045545578,4.763502628654757
324,40,1,8.773801803588867,3.5314841628074647,2.068328145482333
325,432,2,15.955120086669922,5.015024041688001,3.2609451281659605
326,28,1,8.828998565673828,3.845300350870405,2.1584545736834966
327,20,1,12.163946151733398,6.498685431480408,3.2946678902127227
328,32,2,6.962215423583984,3.8186218291521072,1.8816917018609134
329,48,1,7.615688800811768,3.1712765395641327,1.8194327021544807
330,52,1,4.415840148925781,2.5361077051896315,0.9575705006772195
331,340,3,29.256986618041992,6.918987024531645,6.625311447531872
332,300,3,33.229286193847656,7.73272738456726,6.757809901834832
333,24,1,8.465024948120117,3.9956793983777366,2.577660857517478
334,20,1,10.953289985656738,7.287274885177612,3.099422293904001
335,24,1,6.458510398864746,3.2702327966690063,1.7130245650986975
336,76,1,9.832255363464355,3.490152779378389,1.9499256697006022
337,136,2,11.843935012817383,4.138178022468791,2.419692796994119
338,40,1,7.493638038635254,3.5732662081718445,2.045809153168829
339,120,2,19.02507209777832,5.461203404267629,4.354648846471962
340,16,1,11.534387588500977,8.098835229873657,2.6572811380961068
341,24,1,4.068607330322266,2.9590811332066855,0.7382276259956329
342,68,2,14.351869583129883,4.953344976200777,4.149147875571051
343,20,1,15.905324935913086,7.981644105911255,4.377959061403952
344,24,1,9.185423851013184,4.4081101814905805,2.5948915507202868
345,144,2,11.534850120544434,3.9582338167561426,2.4881940813684253
346,44,1,19.885873794555664,7.892497951334173,5.037007690853176
347,284,3,19.641921997070312,5.937294105408897,4.273247994595386
348,92,1,7.565068244934082,3.3791551693626074,1.6827938879054576
349,28,1,7.462940216064453,3.751790693828038,2.1476743032216246
350,20,1,9.55219841003418,3.782844614982605,2.960851462891464
351,112,1,13.713518142700195,5.951850810221264,3.3138428402936193
352,156,4,17.866165161132812,5.2585429197702656,4.232578249208898
353,208,3,21.089859008789062,3.860521009335151,2.975854095087017
354,464,5,23.644004821777344,5.702757508590303,4.40347934359626
355,32,1,7.910839557647705,4.799078106880188,2.5199875848208237
356,20,1,3.5646779537200928,3.050534152984619,0.4416883819895536
357,52,1,6.781105041503906,3.269538769355187,1.6635537519055243
358,36,1,6.486897945404053,3.819819026523166,1.4352934483447557
359,12,1,8.373055458068848,4.8187934557596845,2.5144348229406988
360,40,1,7.12946891784668,3.184011435508728,1.5138808807754736
361,2316,1,326.5832824707031,22.82921646234285,43.11459100382762
362,56,1,22.864431381225586,4.922040794576917,5.381265021012352
363,36,1,4.958215713500977,3.2862350013520985,1.1756977582669066
364,228,3,7.9951090812683105,3.890881866739507,1.9711824271479104
365,24,1,5.613734245300293,3.2596923311551413,1.3727920407811098
366,776,4,26.492271423339844,5.957511328544813,5.310438413324154
367,728,5,44.88716125488281,8.257604606858976,8.139477515067188
368,24,1,11.810745239257812,4.962346414724986,3.607827788354427
369,304,6,8.800573348999023,3.3236578687241205,1.5167919288049068
370,16,1,7.874996662139893,4.148102909326553,2.3335366086426745
371,104,3,15.824572563171387,4.00932929607538,2.8286059204029477
372,168,2,5.634762287139893,2.9336853680156527,1.2554505269768783
373,28,1,11.873210906982422,7.5530323301042825,2.686791512428169
374,20,1,3.650245189666748,2.978211784362793,0.8676581138316322
375,20,1,5.463688373565674,3.3561609506607057,1.4756239619324512
376,1088,2,45.60082244873047,9.094564378699836,9.395922084352053
377,16,1,7.627537727355957,3.997985601425171,2.1341666903613103
378,20,1,6.707129955291748,4.102108907699585,2.20944436951774
379,64,1,8.038969039916992,3.953549914062023,1.9726352623669585
380,36,1,20.075326919555664,4.981348911921184,5.7232560952624105
381,364,2,25.139455795288086,7.503761177534585,6.010234473083358
382,40,2,11.909071922302246,5.260317277908325,3.5715858410614083
383,20,1,12.81328296661377,5.092154335975647,4.048121117622412
384,64,2,8.288018226623535,3.1653928086161613,1.6728884291229438
385,52,1,5.904611587524414,3.3321654888299794,1.2499688556994342
386,40,2,4.575428009033203,3.0883051991462707,0.8296020612673329
387,24,1,4.667703151702881,2.997461994489034,1.0360900115952336
388,132,3,8.486985206604004,3.518790779691754,1.8102446331285014
389,20,1,7.037029266357422,3.864797353744507,1.7360382181734448
390,112,2,5.429004192352295,2.9156326055526733,1.0552305781699087
391,68,3,16.27548599243164,4.430715701159309,3.3975189053751076
392,188,3,11.595674514770508,3.2654681890568833,1.8602555682228723
393,316,1,9.055952072143555,3.416181002991109,1.6787723722114396
394,48,1,14.31336784362793,4.473564058542252,3.370279031882449
395,188,3,6.950572490692139,3.280175264845503,1.4946066692430444
396,64,1,15.244852066040039,6.3764688819646835,4.613896786766169
397,12,1,7.844146728515625,6.238351345062256,1.5151469019331223
398,24,1,6.298945426940918,3.4568257331848145,1.456425959629046
399,28,1,5.534895420074463,2.6002899748938426,1.4245468898462972
400,316,3,24.51504898071289,7.486661518676372,5.397532878661974
401,24,1,6.139376640319824,3.0648738741874695,1.5270398882349463
402,112,3,16.998672485351562,4.825345724821091,3.9004669222835786
403,76,2,17.57328224182129,3.8002880058790507,3.5962993436726425
404,124,3,8.664566993713379,3.3678078651428223,1.5929883947897385
405,104,1,9.833147048950195,3.7233606531069827,2.6524987518978325
406,28,1,18.2939510345459,5.377218467848642,5.553471913259201
407,1068,15,23.310928344726562,5.719921209392476,4.041218950227627
408,68,1,7.481325626373291,3.4558377265930176,1.7413656716142432
409,20,1,4.928191661834717,3.467205286026001,1.2074910243199937
410,16,1,7.183836936950684,3.9507948458194733,2.1336296838415185
411,92,2,10.616947174072266,3.502144544020943,2.1730021282791103
412,16,1,7.278342247009277,4.644845902919769,2.118448598520434
413,60,1,6.092245578765869,3.1815396388371786,1.173953207361841
414,20,1,7.0525054931640625,4.189809131622314,2.321860620423217
415,116,3,15.777637481689453,5.329950451850891,3.2912113220759274
416,188,3,6.52400016784668,3.1750957686850367,1.3195611606377484
417,20,1,7.234168529510498,3.3526377439498902,2.0620081479269734
418,20,1,3.5985395908355713,2.6098888397216795,0.6736534311053669
419,68,2,12.158183097839355,4.451696255627801,3.137523155282281
420,156,3,29.551849365234375,6.79645792948894,6.724763892974418
421,60,2,11.42840576171875,3.8206894318262736,2.6473563976637675
422,32,1,13.626176834106445,4.337603077292442,3.677284429134603
423,32,1,16.897287368774414,6.395404413342476,4.4274818457958105
424,28,1,4.81806755065918,3.429274950708662,1.2731666936226442
425,44,1,11.40247917175293,4.009846026247198,2.637948030584409
426,16,1,9.197903633117676,5.844591021537781,2.971265357818635
427,68,3,16.870136260986328,4.919234079473159,3.4671260055688933
428,20,1,14.792787551879883,6.125011444091797,4.9120397284759925
429,28,1,13.438213348388672,6.56566413811275,3.5107066647006606
430,52,1,12.415800094604492,4.228710101200984,3.168427284769271
431,128,2,9.302571296691895,3.7683554887771606,2.108797555817716
432,16,1,7.5366106033325195,5.752195775508881,1.9694848977798203
433,68,2,8.815770149230957,3.364311828332789,2.106656023950676
434,20,1,11.161474227905273,5.599554872512817,3.2038219323906243
435,188,3,7.770824432373047,2.7613212707194874,1.3559990128778727
436,512,5,51.698326110839844,10.975544742308557,11.147571103246845
437,72,1,11.144762992858887,3.3001985020107694,2.33424345050873
438,84,2,9.008983612060547,3.5965455146062943,2.1385088281311173
439,316,7,23.875829696655273,4.101645818239526,3.1485490012586212
440,24,1,5.367194175720215,3.1084707180658975,1.3623627976824901
441,44,1,7.5189127922058105,3.9577291987159033,2.0205559885051643
442,16,1,7.792232990264893,4.119447827339172,2.267896417805873
443,36,1,12.707276344299316,6.187054024802314,4.037584307708499
444,836,7,55.06739807128906,8.353788626251038,8.699250116245
445,552,6,21.648971557617188,4.611787867718848,3.5998035803181714
446,44,1,15.369270324707031,4.709314367987893,4.132752429691548
447,72,2,9.085321426391602,3.8590359886487327,2.2944632556660474
448,64,1,8.649916648864746,4.263643175363541,2.440615980372128
449,68,4,10.652255058288574,5.594620361047633,3.1584108107619073
450,32,1,6.429965496063232,2.819155529141426,1.5818626241146447
