,non-zero,num-clusters,max,mean,std,compactness,E,Xmax
1211,41,1,133,26.390243902439025,28.005119783476257,0.0020780973137690516,38.642791748046875,337.4028015136719
1212,144,1,279,32.958333333333336,44.230437452304514,0.012052578538395685,69.14859008789062,304.7684020996094
1213,106,2,189,30.67924528301887,38.987309780987765,0.007486522299351307,86.53958129882812,271.4653015136719
1214,9,1,16,10.666666666666666,2.748737083745107,0.0,43.639896392822266,299.91265869140625
1215,7,1,19,12.0,4.4077853201547175,0.0,15.384077072143555,234.87632751464844
1216,91,1,183,26.736263736263737,31.480618549864793,0.009704503719773301,34.24390411376953,283.6807861328125
1217,21,1,29,13.19047619047619,6.5291948575248036,0.0,15.494508743286133,246.35513305664062
1218,16,2,33,12.9375,6.52369479283021,0.0,11.274543762207031,219.84292602539062
1219,55,3,153,19.21818181818182,22.145544110880234,0.0065552203620729615,18.812389373779297,285.4838562011719
1220,5,1,12,9.6,2.33238075793812,0.0,11.787789344787598,266.5022277832031
1221,60,4,92,20.583333333333332,18.669307848861337,0.0,20.309274673461914,317.0351867675781
1222,16,3,42,19.3125,10.103951887751643,0.0,2.918025016784668,194.4897918701172
1223,898,6,1445,51.78730512249443,107.54131321587163,0.18263235773874897,171.05221557617188,315.2452697753906
1224,3,1,30,21.666666666666668,7.408703590297623,0.0,8.736589431762695,281.2069091796875
1225,25,1,24,13.56,5.71370282741411,0.0014171486334564483,86.9874038696289,323.90374755859375
1226,7,1,22,12.857142857142858,5.565931353936616,0.0,14.890999794006348,246.50704956054688
1227,43,3,60,17.767441860465116,13.788834730439117,0.0,21.423376083374023,261.88677978515625
1228,186,1,549,38.333333333333336,72.21493208312675,0.013043563314649608,94.8761978149414,295.8208923339844
1229,196,4,186,29.290816326530614,31.375639148655956,0.029734432809574315,56.537010192871094,279.4296569824219
1230,32,3,50,16.0,9.95301461869719,0.0,16.78942108154297,281.0691833496094
1231,11,2,17,11.090909090909092,3.553603688307648,0.0,119.45631408691406,307.24658203125
1232,169,4,81,22.035502958579883,15.114511030196907,0.021405097481031126,86.57907104492188,308.1518249511719
1233,17,2,29,12.941176470588236,5.945542949879189,0.001589874470209812,16.909048080444336,248.5142822265625
1234,3,1,13,11.333333333333334,1.247219128924647,0.0,10.370370864868164,277.57281494140625
1235,4,1,18,11.0,4.636809247747852,0.0,52.67084884643555,277.0175476074219
1236,235,2,481,38.204255319148935,62.270179869992305,0.0370046894987629,77.72181701660156,310.54876708984375
1237,233,2,403,45.31330472103004,59.51716053451891,0.04177575465685881,140.7790069580078,291.7149353027344
1238,3,1,20,16.333333333333332,3.299831645537222,0.0,6.529912948608398,276.2162170410156
1239,97,5,62,19.536082474226806,14.18875833198618,0.016492467891380876,25.396984100341797,229.91488647460938
1240,4,1,15,12.0,2.1213203435596424,0.0,10.37450885772705,263.44537353515625
1241,283,6,356,28.72791519434629,45.21898228124017,0.041984654874574416,62.43117904663086,330.0
1242,9,2,20,15.555555555555555,3.166179299727779,0.0,3.1474406719207764,156.8518524169922
1243,43,1,80,21.488372093023255,17.72709408763262,0.0015585729651222916,51.396854400634766,281.408447265625
1244,11,1,44,18.0,11.119188982851385,0.0,8.245146751403809,188.80596923828125
1245,5,1,28,14.6,7.172168430816443,0.0,4.6835103034973145,173.63636779785156
1246,389,3,1006,44.27763496143959,94.21743729014429,0.0800417809804823,114.7958755493164,336.1835632324219
1247,9,1,25,13.333333333333334,4.714045207910316,0.0,20.352096557617188,223.931396484375
1248,3,1,14,12.666666666666666,0.9428090415820634,0.0,7.131797790527344,167.13287353515625
1249,16,2,24,13.5625,5.787580992953792,0.0015040726316963226,12.857461929321289,258.9130554199219
1250,6,2,17,14.166666666666666,2.266911751455907,0.0,8.028151512145996,240.1923065185547
1251,268,3,283,25.078358208955223,34.37834675581028,0.033194848090489774,49.163177490234375,308.0952453613281
1252,26,3,78,15.807692307692308,14.264046331650754,0.0012988108155160567,12.419425010681152,250.25
1253,10,1,19,12.0,5.079370039680118,0.0,12.265785217285156,200.31964111328125
1254,372,4,518,35.95161290322581,55.321181680797764,0.054023077156863206,67.72869110107422,333.75494384765625
1255,50,3,67,18.9,12.439051410778879,0.0,17.34163475036621,221.7213134765625
1256,3,1,19,13.333333333333334,4.027681991198191,0.0,4.649656772613525,204.82518005371094
1257,332,6,338,28.15963855421687,38.2786446470344,0.05477030700222826,63.62284469604492,302.39361572265625
1258,324,4,396,36.43827160493827,44.86790507316589,0.05294301784452053,247.89727783203125,363.3980712890625
1259,71,2,120,19.577464788732396,20.499166573117606,0.007719971699765378,14.771413803100586,260.5882263183594
1260,13,2,21,12.307692307692308,4.285657931441268,0.0022095862662824556,12.145658493041992,251.51515197753906
1261,54,3,64,16.11111111111111,10.870733163231117,0.005525271477178986,18.22516441345215,265.7638854980469
1262,10,2,17,12.2,3.8418745424597094,0.0,287.61279296875,302.2316589355469
1263,38,2,40,16.289473684210527,9.089924713766285,0.0,16.108638763427734,262.8070068359375
1264,12,1,33,14.833333333333334,7.1394833302012985,0.0,13.590875625610352,217.4820098876953
1265,155,6,99,19.322580645161292,16.1072756487291,0.01787648347618891,31.646713256835938,331.2631530761719
1266,243,6,279,27.19341563786008,32.3393725723702,0.03650745408612741,157.39910888671875,352.30767822265625
1267,79,4,59,13.670886075949367,8.976370554338398,0.0,190.34609985351562,324.2909851074219
1268,32,5,29,13.5625,5.667547419298757,0.0,15.047393798828125,275.2173767089844
1269,22,2,39,13.954545454545455,8.336542081960452,0.002994685967563432,12.937579154968262,241.13636779785156
1270,55,1,102,23.10909090909091,22.513569829022696,0.0,24.94866371154785,297.9665832519531
1271,42,2,130,22.404761904761905,24.8587050229794,0.0,19.95138168334961,255.7936553955078
1272,10,2,15,10.5,3.2939338184001206,0.0,13.928362846374512,292.43902587890625
1273,391,4,1492,100.01790281329923,185.37581151635197,0.1852174379205323,194.26492309570312,308.6497802734375
1274,16,1,27,14.125,5.925316447245666,0.0,15.230523109436035,313.9765930175781
1275,62,3,61,17.85483870967742,12.774529565473115,0.006321690682311834,22.128725051879883,251.68675231933594
1276,4,1,18,13.75,3.6314597615834874,0.0,14.620018005371094,161.89393615722656
1277,4,1,17,13.25,2.277608394786075,0.0,2.9342639446258545,178.84210205078125
1278,13,2,30,19.23076923076923,6.240732774452867,0.0007443229275647869,2.93904709815979,157.34176635742188
