,non-zero,num-clusters,max,mean,std,compactness,E,Xmax
0,5900,3,1514.6841351985931,63.90239589157751,135.43308244006545,0.6272320882988088,87.51406860351562,324.7441711425781
1,248,3,23.10734748840332,6.5067043842807895,4.985876885748779,0.007364377215614974,15.032153129577637,236.15383911132812
2,76,1,34.95123291015625,5.778536765198958,7.341699476556074,0.0023440681503083902,3.6887331008911133,206.4835205078125
3,20,1,7.28161096572876,4.647685480117798,1.6186771991794555,0.000280098155879703,1.907968282699585,138.1081085205078
4,412,9,18.294612407684326,4.4878982606443385,3.568135620017772,0.011851238211808375,23.217002868652344,216.6896514892578
5,160,6,13.235201835632324,4.163016790151596,3.0028621590002524,0.005282440147544766,12.443099975585938,245.875
6,1472,5,80.65656614303589,17.0702174011132,16.264173121824452,0.06183856207574827,16.62448501586914,202.70269775390625
7,76,1,19.568876266479492,6.263184804665415,5.388260247642104,0.0018944419206008418,3.100008010864258,192.63888549804688
8,20,1,9.098149299621582,4.812771892547607,2.286782122288001,0.0,1.749309778213501,120.86956787109375
9,308,2,16.65458631515503,6.63713348685921,4.060353595840846,0.009976082122040061,7.5136189460754395,215.31468200683594
10,56,2,15.656839370727539,4.095469108649662,3.753781225719284,0.0008800422187996807,5.064323902130127,240.0
11,152,3,17.40159034729004,6.739159951084538,4.627781428707145,0.006247708325819565,5.003602981567383,262.76922607421875
12,60,1,4.129028797149658,2.61399671236674,0.798366807885139,0.0006326491330042563,105.26720428466797,296.69903564453125
13,172,3,27.494060516357422,6.260575297266938,5.1409225001086085,0.0043713271253390225,8.466214179992676,289.5384521484375
14,28,1,4.294395923614502,2.8157952513013567,1.035054884778324,0.0005789647453383358,38.437355041503906,267.0666809082031
15,48,2,10.252659797668457,4.247466425100963,2.9446235767224453,0.001638951133912225,2.9430086612701416,188.15789794921875
16,16,1,17.760921478271484,9.835400819778442,6.077889449897312,0.0,1.3323497772216797,149.04762268066406
17,976,5,40.503002643585205,8.434510971679062,7.204804925233985,0.026034967436097487,31.827898025512695,258.5207214355469
18,84,2,11.131409645080566,4.280504720551627,2.910948930581403,0.0025194729563951836,11.077292442321777,256.17510986328125
19,1064,1,242.42351627349854,26.685584806409995,38.381192901354176,0.07117428428067846,28.411457061767578,276.4556884765625
20,360,6,27.966874837875366,8.829662773344252,6.6059636635206775,0.01995080208371447,5.8761491775512695,202.0
21,44,1,22.575546264648438,4.867117816751653,5.763254824104057,0.0009798061453163622,4.948117733001709,255.79710388183594
22,84,1,12.697715759277344,5.317119961693173,4.138951716606377,0.002281448558052704,7.745861053466797,225.0
23,24,1,7.325008869171143,4.116052945454915,1.9493513680588075,0.00034097520967904977,23.150737762451172,313.3149108886719
24,1280,8,86.22164916992188,11.67176062874496,12.419828601193673,0.04943465624777989,14.410521507263184,277.01300048828125
25,448,9,19.607879638671875,4.8510890283754895,3.7508132245577928,0.012658847166266354,8.02358627319336,199.729736328125
26,256,7,10.866430044174194,4.092412834987044,2.2383843948182323,0.00675346572265738,27.956518173217773,271.3930358886719
27,68,3,11.938776969909668,5.109649118255167,3.300242503654534,0.0015386309251751646,2.85050892829895,209.1836700439453
28,272,5,9.972504615783691,3.476525166455437,1.903690767660023,0.006724116500406734,25.119892120361328,326.7539367675781
29,128,4,6.197327613830566,3.0406627282500267,1.296235817025169,0.00286802754709746,149.99960327148438,314.6073303222656
30,900,2,30.547873854637146,9.218885944684347,6.967131913986851,0.02760504429902315,7.0170369148254395,227.56097412109375
31,128,4,15.137643814086914,3.8581025302410126,2.735366267082615,0.0035095128676235084,9.981589317321777,224.92958068847656
32,664,3,28.48280906677246,6.317962493523058,5.160912675040264,0.012477914605772798,102.33678436279297,305.8247375488281
33,20,1,7.835435390472412,4.380755305290222,2.2200056641315515,0.0,2.938605546951294,159.05262756347656
34,120,5,21.680416107177734,5.874377143383026,4.444508405590735,0.004693610672946851,4.971207618713379,262.941162109375
35,1028,10,28.195828318595886,6.591126274505942,4.969656845186254,0.028468527810819357,7.240670204162598,225.66036987304688
36,720,13,36.84739303588867,5.1225606011019815,3.964291971588064,0.017020484693841386,31.479074478149414,273.0555419921875
37,516,4,51.152286529541016,9.751599213873693,7.958148413017376,0.022425035199507466,9.790431022644043,262.30767822265625
38,1112,5,28.684180736541748,6.71885399509677,5.672483158870206,0.031219313115399647,15.274369239807129,257.2727355957031
39,72,1,15.017833709716797,6.832180182139079,4.846016911560051,0.002559851270816154,2.395024299621582,147.23403930664062
40,352,10,16.151458740234375,4.415573717518286,3.014808028542435,0.010667012980396594,6.1250762939453125,220.5732421875
41,1536,17,52.42046070098877,7.1528306404749555,6.85494807202867,0.031127193998871875,45.53643035888672,276.09136962890625
42,48,1,6.852622032165527,3.608811100323995,1.9484753847469762,0.0007176646938211319,4.901721000671387,189.56521606445312
43,72,2,23.965867042541504,6.2278799878226385,5.734308663253555,0.0017775451577624049,2.8839869499206543,182.46377563476562
44,188,6,19.687939167022705,6.206365605618092,4.312332430687327,0.007587505045415369,4.120044708251953,204.82142639160156
45,432,6,23.837753295898438,4.238805792949818,3.1791256949684654,0.009675843317078858,13.229548454284668,223.8129425048828
46,36,2,17.762882232666016,5.9414782126744585,4.937376436054477,0.0,2.182957172393799,128.3783721923828
47,24,1,4.771031379699707,3.040558099746704,1.302213331196856,0.0004870316935304929,1.3269823789596558,114.34782409667969
48,108,3,22.805490016937256,5.764485663837856,5.8242774528421295,0.0043530016688177195,6.3290181159973145,247.7142791748047
49,36,1,6.648016452789307,3.306391610039605,1.6049080672213638,0.0,8.625177383422852,280.45159912109375
50,60,3,10.888276100158691,5.185555378595988,2.6616462143204496,0.0027777286966731486,3.576188802719116,218.3333282470703
51,36,2,11.567056655883789,5.3103733327653675,3.6536856099585076,0.0013095659087918442,3.455127477645874,224.0
52,92,3,20.4166202545166,6.358241158982982,4.6430416960706475,0.0028930462687231243,14.498403549194336,233.54066467285156
53,220,3,7.005846977233887,3.113728438724171,1.3339291678583072,0.004768635655587054,90.09972381591797,315.3726501464844
54,172,4,21.843061447143555,5.997838319734085,4.82007419921491,0.00560646808823105,4.304399490356445,216.03175354003906
55,572,8,28.927648544311523,5.247238386761058,5.094460254112765,0.01632886652893296,9.64091968536377,248.34483337402344
56,96,4,11.012883186340332,3.420446529984474,2.0176796870725386,0.002254145112108289,5.920006275177002,250.0
57,316,5,22.675032138824463,4.849521676196328,4.240818893165976,0.006102370582428751,13.318416595458984,238.50575256347656
58,160,4,10.433777809143066,3.6691759437322617,2.556322300506041,0.0034035099987157385,7.972434997558594,235.1351318359375
59,520,2,62.68087351322174,10.228479964916522,11.032898669775545,0.020660333191781913,11.345975875854492,313.1325378417969
60,132,1,9.927239418029785,4.302187189911351,2.2389027724868624,0.0013540490559518525,44.871124267578125,303.7572326660156
61,44,2,8.854859352111816,4.38878730210391,2.4504395813450115,0.00158811281024566,1.2271053791046143,177.77777099609375
62,24,1,18.36858367919922,9.323694010575613,6.697598876447808,0.0006821823978544162,1.6087472438812256,161.50442504882812
63,200,3,18.214975357055664,7.100810883045196,4.7268137120634295,0.010427159371214564,9.326656341552734,229.88763427734375
